"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT08","WT09","WT11"
"USC00450872","BREMERTON, WA US","2018-02-09",,"0.01",,,"57","39",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-10",,"0.10","0.0",,"57","33",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-11",,"0.00",,,"45","32",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-12",,"0.00",,,"46","34",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-13",,"0.00","0.0",,"46","27",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-14",,"0.39",,,"49","36","    1",,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-15",,"0.02",,,"49","32",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-16",,"0.01",,,"44","37",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-17",,"0.48",,,"49","42",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-18",,"0.03",,,"51","33",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-19",,"0.00",,,"37","29",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-20",,"0.00",,,"38","26",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-21",,"0.00",,,"34","26",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-22",,"0.09","1.7",,"36","28",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-23",,"0.00",,,"38","22",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-24",,"0.08",,,"38","28",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-25",,"0.12","0.0",,"46","34",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-26",,"0.00",,,"47","28",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-27",,"0.01",,,"47","32",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-02-28",,"0.73","0.0",,"47","32",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-01",,"0.18","0.0",,"42","35",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-02",,"0.00",,,"52","38",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-03",,"0.18","0.0",,"45","33",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-04",,"0.00",,,"52","30",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-05",,"0.00",,,"47","35",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-06",,"0.00","0.0",,"48","35",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-07",,"0.00",,,"54","35",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-08",,"0.19","0.0",,"48","38",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-09",,"0.90","0.0",,"50","36",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-10",,"0.00","0.0",,"53","32",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-11",,"0.00",,,"59","33",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-12",,"0.00",,,"66","38",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-13",,"0.00",,,"72","46","    1",,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-14",,"0.11",,,"58","43",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-15",,"0.00","0.0",,"55","32",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-16",,"0.00","0.0",,"57","33",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-17",,"0.00",,,"59","33",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-18",,"0.00","0.0",,"55","40",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-19",,"0.00","0.0",,"55","33",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-20",,"0.00",,,"56","36",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-21",,"0.00","0.0",,"56","34",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-22",,,,,"59","37",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-23",,,"0.0",,"59","37",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-24",,"0.25",,,"48","37",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-25",,"0.00",,,"49","32",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-26",,"0.03",,,"54","38",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-27",,"0.00","0.0",,"47","41",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-28",,"0.06","0.0",,"59","44",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-29",,"0.00",,,"54","43",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-30",,"0.00",,,"54","44",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-03-31",,"0.00",,,"61","45",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-01",,"0.03",,,"59","42",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-02",,"0.00",,,"54","30",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-03",,"0.00","0.0",,"55","38",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-04",,"0.06",,,"51","40",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-05",,"0.14",,,"49","41",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-06",,"0.33",,,"54","46",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-07",,"0.56",,,"64","52",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-08",,"1.12",,,"53","45",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-09",,"0.08",,,"55","43",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-10",,"0.35",,,"62","45",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-11",,"0.18",,,"60","44",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-12",,"0.35",,,"51","41",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-13",,"0.36",,,"53","41",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-14",,"1.00",,,"51","45",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-15",,"1.13",,,"53","42",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-16",,"0.14",,,"51","41",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-17",,"0.14","0.0",,"52","41",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-18",,"0.00",,,"55","41",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-19",,"0.00",,,"57","37",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-20",,"0.00","0.0",,"62","41",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-21",,"0.05",,,"63","43",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-22",,"0.08",,,"58","38",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-23",,"0.00","0.0",,"59","38",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-24",,"0.00",,,"68","44",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-25",,"0.00","0.0",,"76","44",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-26",,"0.00","0.0",,"77","47",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-27",,"0.00",,,"81","48",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-28",,"0.27",,,"62","48",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-29",,"1.02",,,"56","45",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-04-30",,"0.00",,,"62","44",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-01",,"0.00",,,"58","47",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-02",,"0.00",,,"62","42",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-03",,"0.00",,,"69","47",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-04",,"0.00",,,"75","44",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-05",,"0.00","0.0",,"76","48",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-06",,"0.00",,,"69","50",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-07",,"0.00",,,"78","52",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-08",,"0.00","0.0",,"68","48",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-09",,"0.02",,,"80","54",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-10",,"0.01",,,"66","49",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-11",,"0.31",,,"61","50",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-12",,"0.00","0.0",,"66","47",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-13",,"0.00",,,"76","49",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-14",,"0.00","0.0",,"84","54",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-15",,"0.00",,,"87","53",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-16",,"0.00",,,"71","53",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-17",,"0.00","0.0",,"70","53",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-18",,"0.00",,,"67","50",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-19",,"0.00",,,"65","54",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-20",,"0.01","0.0",,"71","54",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-21",,"0.00",,,"65","51",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-22",,"0.00",,,"70","48",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-23",,"0.00",,,"77","52",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-24",,"0.00",,,"80","54",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-25",,"0.00",,,"71","53",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-26",,"0.00","0.0",,"65","50",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-27",,"0.00",,,"65","47",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-28",,"0.00",,,"74","51",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-29",,"0.00",,,"68","50",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-30",,"0.03",,,"63","48",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-05-31",,"0.00","0.0",,"66","48",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-01",,"0.00","0.0",,"64","48",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-02",,"0.00",,,"67","52",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-03",,"0.00",,,"76","51",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-04",,"0.01",,,"60","49",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-05",,"0.01",,,"65","48",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-06",,"0.00",,,"68","49",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-07",,"0.00","0.0",,"75","53",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-08",,"0.00",,,"68","56",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-09",,"0.19",,,"62","48",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-10",,"0.27",,,"59","46",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-11",,"0.23",,,"62","45",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-12",,"0.00",,,"68","46",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-13",,"0.07","0.0",,"67","50",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-14",,"0.06","0.0",,"65","52",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-15",,"0.00",,,"66","49",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-16",,"0.00",,,"70","52",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-17",,"0.00",,,"79","54",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-18",,"0.00",,,"87","54",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-19",,"0.00",,,"88","58",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-20",,"0.00",,,"85","62",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-22",,"0.00",,,"64","55",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-23",,"0.10",,,"69","55",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-24",,"0.00",,,"70","52",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-25",,"0.12",,,"77","54",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-26",,"0.00",,,"66","52",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-27",,"0.00","0.0",,"70","49",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-28",,"0.00",,,"67","51",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-29",,"0.00",,,"68","51",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-06-30",,"0.00",,,"69","56",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-01",,"0.00",,,"67","57",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-02",,"0.02",,,"64","53",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-03",,"0.00",,,"68","47",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-04",,"0.00",,,"74","52",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-05",,"0.00",,,"79","57",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-06",,"0.00",,,"85","61",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-07",,"0.00",,,"77","58",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-08",,"0.00","0.0",,"73","53",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-09",,"0.00",,,"79","56",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-10",,"0.00",,,"74","58",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-11",,"0.00",,,"73","54",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-12",,"0.00",,,"75","52",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-13",,"0.00",,,"87","55",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-14",,"0.00",,,"85","56",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-15",,"0.00",,,"85","56",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-16",,"0.00",,,"91","56",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-17",,"0.00",,,"91","59",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-18",,"0.00",,,"91","58",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-19",,"0.00",,,"77","55",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-20",,"0.00",,,"66","55",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-21",,"0.00",,,"73",,,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-22",,"0.00",,,"77","53",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-23",,"0.00",,,"85","57",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-24",,"0.00",,,"89","57",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-25",,"0.00",,,"86","58",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-26",,"0.00",,,"88","61",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-27",,"0.00",,,"90","56",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-28",,"0.04",,,"87","58",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-29",,"0.00",,,"84","56",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-30",,"0.00",,,"91","62",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-07-31",,"0.00",,,"91","60",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-01",,"0.00",,,"79","58",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-02",,"0.01",,,"79","56",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-03",,"0.08",,,"67","56",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-04",,"0.00",,,"72","53",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-05",,"0.00",,,"79","55",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-06",,"0.00","0.0",,"84","56",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-07",,"0.00",,,"86","58",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-08",,"0.00","0.0",,"88","58",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-09",,"0.00","0.0",,"93","59",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-10",,"0.00",,,"92","59",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-11",,"0.00",,,"83","61",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-12",,"0.02","0.0",,"75","60",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-13",,"0.00",,,"72","53",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-14",,"0.00",,,"78","57",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-15",,"0.00",,,"84","57",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-16",,"0.00",,,"85","57",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-17",,"0.00",,,"74","50",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-18",,"0.00",,,"75","52",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-19",,"0.00",,,"79","55",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-20",,"0.00",,,"79","56",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-21",,"0.00",,,"81","58",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-22",,"0.00",,,"88","56",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-23",,"0.00",,,"89","56",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-24",,"0.00","0.0",,"74","54",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-25",,"0.00",,,"68","50",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-26",,"0.00",,,"62","57",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-27",,"0.04","0.0",,"64","54",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-28",,"0.00",,,"76","50",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-29",,"0.00",,,"82","55",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-30",,"0.00","0.0",,"78","59",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-08-31",,"0.00",,,"71","56",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-01",,"0.00",,,"68","54",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-02",,"0.00",,,"71","48",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-03",,"0.00",,,"76","53",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-04",,"0.00",,,"73","49",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-05",,"0.00","0.0",,"76","50",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-06",,"0.00",,,"81","52",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-07",,"0.00",,,"83","56",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-08",,"0.10","0.0",,"74","57",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-09",,"0.00",,,"70","44",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-10",,"0.12",,,"73","54",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-11",,"0.01","0.0",,"70","57",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-12",,"0.00",,,"69","54",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-13",,"0.01","0.0",,"69","55",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-14",,"0.29","0.0",,"68","52",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-15",,"0.00",,,"68","53",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-16",,"0.45",,,"65","45",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-17",,"0.39",,,"66","47",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-18",,"0.01",,,"66","43",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-19",,"0.00",,,"68","45",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-20",,"0.00",,,"69","51",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-21",,"0.00",,,"70","52",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-22",,"0.18",,,"72","57",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-23",,"0.02",,,"72","52",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-24",,"0.00",,,"67","46",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-25",,"0.00",,,"66","47",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-26",,"0.00",,,"68","47",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-27",,"0.00","0.0",,"71","52",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-28",,"0.00",,,"73","53",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-29",,"0.00",,,"76","49",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-09-30",,"0.03",,,"71","53",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-01",,"0.01",,,"65","57",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-02",,"0.17",,,"62","53",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-03",,"0.00",,,"64","41",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-04",,"0.00",,,"56","44",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-05",,"0.08",,,"60","42",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-06",,"0.38",,,"61","43",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-07",,"0.01",,,"60","46",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-08",,"0.11",,,"55","49","    1",,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-09",,"0.08",,,"56","49",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-10",,"0.00","0.0",,"64","47",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-11",,"0.00","0.0",,"65","43",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-12",,"0.00",,,"63","42",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-13",,"0.00",,,"63","40",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-14",,"0.00",,,"64","40",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-15",,"0.00",,,"67","40",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-16",,"0.00",,,"67","43",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-17",,"0.00","0.0",,"73","40",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-18",,"0.00",,,"74","43",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-19",,"0.00",,,"69","42",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-20",,"0.00","0.0",,"63","42",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-21",,"0.00",,,"61","42",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-22",,"0.00",,,"61","42",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-23",,"0.00","0.0",,"53","46",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-24",,"0.00",,,"59","48",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-25",,"0.10",,,"62","49",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-26",,"0.85",,,"56","52",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-27",,"0.00",,,"64","41",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-28",,"1.48",,,"55","42",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-29",,"0.49","0.0",,"56","46",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-30",,"0.03",,,"56","46",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-10-31",,"0.04",,,"55","45",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-01",,"0.04",,,"58","50",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-02",,"0.46",,,"62","54",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-03",,"0.01",,,"66","51",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-04",,"0.42","0.0",,"57","51",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-05",,"0.01",,,"62","45",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-06",,"0.00",,,"58","41",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-07",,"0.00",,,"55","40",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-08",,"0.00",,,"55","36",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-09",,"0.00",,,"51","33",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-10",,"0.05","0.0",,"52","33",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-11",,"0.00",,,"52","37",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-12",,"0.00",,,"50","34",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-13",,"0.00","0.0",,"59","37",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-14",,"0.10",,,"57","42",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-15",,"0.02",,,"52","44",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-16",,"0.00","0.0",,"54","44",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-17",,"0.00",,,"54","34",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-18",,"0.00",,,"52","34",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-19",,"0.00",,,"55","32","    1",,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-20",,"0.00",,,"55","32",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-21",,"0.05","0.0",,"53","29",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-22",,"0.62","0.0",,"48","45",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-23",,"1.17",,,"48","42",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-24",,"0.12","0.0",,"46","36",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-25",,"0.02","0.0",,"46","34",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-26",,"0.41",,,"47","39",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-27",,"2.52",,,"53","45",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-28",,"0.82","0.0",,"57","47",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-29",,"0.18","0.0",,"50","44",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-11-30",,"0.01",,,"51","42",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-12-01",,"0.18",,,"48","36",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-12-02",,"0.23",,,"48","36",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-12-03",,"0.00",,,"45","35",,,,,,,,
"USC00450872","BREMERTON, WA US","2018-12-04",,"0.00","0.0",,"46","31",,,,,,,,
