"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-04-30",,"0.10",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-01",,"0.15",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-02",,"0.00",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-03",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-04",,"0.04",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-05",,"0.01",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-06",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-07",,"0.33",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-08",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-09",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-10",,"0.00",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-11",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-12",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-13",,"0.21",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-14",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-15",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-16",,"0.45",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-17",,"0.01",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-18",,"0.00",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-19",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-20",,"0.31",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-21",,"0.03",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-22",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-23",,"0.09",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-24",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-25",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-26",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-27",,"0.04",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-28",,"0.09",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-29",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-30",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-05-31",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-01",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-02",,"0.02",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-03",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-04",,"0.03",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-05",,"0.54",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-06",,"0.30",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-07",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-08",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-09",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-10",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-11",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-12",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-13",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-14",,"0.02",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-15",,"0.00",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-16",,"0.03",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-17",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-18",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-19",,"0.06",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-20",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-21",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-22",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-23",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-24",,"0.03",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-25",,"0.36",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-26",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-27",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-28",,"0.20",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-29",,"1.44",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-06-30",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-01",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-02",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-03",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-04",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-05",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-06",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-07",,"0.80",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-08",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-09",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-10",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-11",,"0.63",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-12",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-13",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-14",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-15",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-16",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-17",,"0.00",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-18",,"2.27",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-19",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-20",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-21",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-22",,"0.09","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-23",,"0.59",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-24",,"0.06",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-25",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-26",,"0.75",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-27",,"0.66",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-28",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-29",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-30",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-07-31",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-01",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-02",,"0.02",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-03",,"0.05",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-04",,"0.14",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-05",,"0.83",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-06",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-07",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-08",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-09",,"0.49",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-10",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-11",,"0.00",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-12",,"0.73",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-13",,"0.10",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-14",,"0.40",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-15",,"0.04",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-16",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-17",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-18",,"0.21",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-19",,"0.43",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-20",,"0.03",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-21",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-22",,"0.03",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-23",,"0.04",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-24",,"0.00",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-25",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-26",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-27",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-28",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-29",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-30",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-08-31",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-01",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-02",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-03",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-04",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-05",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-06",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-07",,"0.99",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-08",,"0.00",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-09",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-10",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-11",,"1.45",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-12",,"0.03",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-13",,"1.43",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-14",,"0.01",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-15",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-16",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-17",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-18",,"0.26",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-19",,"0.82",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-20",,"0.00",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-21",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-22",,"0.25",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-23",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-24",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-25",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-26",,"2.39",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-27",,"0.30",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-28",,"0.16",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-29",,"0.44",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-09-30",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-01",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-02",,"0.32",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-03",,"1.05",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-04",,"0.00",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-05",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-06",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-07",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-08",,"0.10",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-09",,"0.03",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-10",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-11",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-12",,"0.94",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-13",,"0.02",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-14",,"0.17",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-15",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-16",,"0.12",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-17",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-18",,"0.05",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-19",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-20",,"0.00",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-21",,"0.05",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-22",,"0.01",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-23",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-24",,"0.11",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-25",,"0.05",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-26",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-27",,"0.05",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-28",,"1.47",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-29",,"0.05",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-30",,"0.51",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-10-31",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-01",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-02",,"0.19",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-03",,"1.35",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-04",,"0.47",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-05",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-06",,"0.57",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-07",,"0.54",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-08",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-09",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-10",,"1.46",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-11",,"0.03",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-12",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-13",,"0.65",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-14",,"0.62",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-15",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-16",,"1.06","7.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-17",,"0.15",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-18",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-19",,"0.08",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-20",,"0.22",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-21",,"0.29",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-22",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-23",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-24",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-25",,"0.55",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-26",,"0.03",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-27",,"1.28",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-28",,"0.04",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-29",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-11-30",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-01",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-02",,"0.40",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-03",,"0.50",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-04",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-05",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-06",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-07",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-08",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-09",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-10",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-11",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-12",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-13",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-14",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-15",,"0.02",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-16",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-17",,"0.77",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-18",,"0.00",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-19",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-20",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-21",,"0.23",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-22",,"1.15",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-23",,"0.01",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-24",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-25",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-26",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-27",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-28",,"0.01",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-29",,"0.41",,,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-30",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2018-12-31",,"0.00","0.0",,,,,,,,,,,,
"US1MAMD0106","HOLLISTON 2.4 W, MA US","2019-01-01",,"0.96",,,,,,,,,,,,,
"US1MAMD0104","LITTLETON 2.8 NNW, MA US","2018-01-01",,"0.00",,,,,,,,,,,,,
"US1MAMD0104","LITTLETON 2.8 NNW, MA US","2018-01-02",,"0.00",,,,,,,,,,,,,
"US1MAMD0104","LITTLETON 2.8 NNW, MA US","2018-01-03",,"0.00",,,,,,,,,,,,,
